player_name,mu,sigma,form,sg_ott,sg_app,sg_arg,sg_putt,OverallRating,Tier,Power,Approach,ShortGame,Putting,Consistency,DogFactor,CF_Z,CF_SG_per_round,course_profile,course_description
Scottie Scheffler,0.89,0.445,0.892,0.75,1.29,0.32,0.38,99,S,98,99,89,87,78,99,16.913063523177662,1.5221757170859895,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Tommy Fleetwood,0.47,0.214,0.474,0.24,0.71,0.27,0.4,89,S,90,91,88,87,91,98,12.345642023120678,1.111107782080861,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Russell Henley,0.37,0.227,0.37,0.07,0.58,0.45,0.22,87,S,87,89,94,84,90,96,10.569811449921499,0.9512830304929348,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Ben Griffin,0.33,0.154,0.332,0.2,0.47,0.15,0.41,86,A,89,87,84,87,94,97,9.805650746962115,0.8825085672265903,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Rory McIlroy,0.35,0.289,0.349,0.67,0.16,0.12,0.6,86,A,97,83,82,91,87,93,9.466065448899382,0.8519458904009444,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Justin Thomas,0.24,0.12,0.242,0.08,0.32,0.26,0.34,84,A,87,85,87,86,96,96,8.870316675086361,0.7983285007577724,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Jordan Spieth,0.24,0.067,0.243,0.31,0.23,0.2,0.15,84,A,91,84,85,82,99,98,8.74311250908169,0.7868801258173521,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Robert MacIntyre,0.25,0.088,0.249,0.23,0.31,0.1,0.25,84,A,89,85,82,84,98,98,8.360990201791981,0.7524891181612783,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Keegan Bradley,0.28,0.213,0.281,0.32,0.28,0.44,-0.06,84,A,91,84,93,78,91,94,7.714355949927423,0.6942920354934681,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Patrick Cantlay,0.36,0.226,0.365,0.3,0.56,0.04,0.16,86,S,91,89,80,82,90,95,7.6310558734241045,0.6867950286081694,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
J.J. Spaun,0.43,0.32,0.433,0.29,0.74,0.02,0.11,88,S,90,91,79,82,85,94,7.142507566600264,0.6428256809940237,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Thorbjørn Olesen,0.2,0.136,0.198,0.22,0.21,0.02,0.35,83,B,89,83,79,86,95,95,6.495265749095414,0.5845739174185872,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Sepp Straka,0.39,0.308,0.386,0.23,0.68,-0.07,0.24,87,S,89,90,76,84,86,93,6.355357063604268,0.5719821357243842,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Matt Fitzpatrick,0.13,0.11,0.133,0.1,0.12,0.1,0.33,81,B,87,82,82,86,96,94,5.985223832988059,0.5386701449689253,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
J.T. Poston,0.11,0.069,0.114,0.16,0.08,0.19,0.04,81,B,88,82,85,80,99,96,5.946742724158677,0.535206845174281,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Bud Cauley,0.23,0.157,0.226,0.15,0.38,0.0,0.12,83,A,88,86,78,82,94,95,5.655432960354684,0.5089889664319216,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Nick Taylor,0.22,0.184,0.22,0.0,0.43,0.1,0.13,83,A,85,87,82,82,92,93,5.435212049438848,0.48916908444949625,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Harry Hall,0.12,0.44,0.117,-0.07,-0.02,0.38,0.88,81,B,84,80,91,97,79,84,5.389773428446903,0.48507960856022125,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Lee Hodges,0.25,0.202,0.246,0.08,0.46,0.06,0.06,84,A,87,87,80,80,92,94,5.299803509021457,0.47698231581193107,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Michael Kim,0.2,0.165,0.201,0.04,0.37,0.16,-0.0,83,B,86,86,84,79,93,94,5.274183500411064,0.47467651503699576,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Alex Smalley,0.18,0.166,0.183,0.41,0.08,0.12,0.04,82,B,92,82,83,80,93,93,5.221684386736511,0.46995159480628595,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Maverick McNealy,0.21,0.186,0.205,0.18,0.28,-0.08,0.35,83,B,89,84,76,86,92,93,5.204809940458647,0.4684328946412782,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Aaron Rai,0.33,0.282,0.33,0.39,0.48,0.08,-0.13,86,A,92,87,81,77,87,93,5.182016579238844,0.466381492131496,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Hideki Matsuyama,0.23,0.341,0.234,-0.17,0.48,0.48,-0.03,83,A,82,87,94,79,84,89,4.845681679942196,0.4361113511947976,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Kurt Kitayama,0.33,0.351,0.334,0.54,0.39,0.17,-0.27,86,A,95,86,84,74,84,91,4.579208255808307,0.41212874302274766,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Kevin Roy,0.12,0.132,0.121,0.29,0.03,0.01,0.19,81,B,90,81,79,83,95,93,4.49531928508041,0.4045787356572369,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Ryan Fox,0.14,0.16,0.145,-0.05,0.3,0.02,0.19,81,B,85,85,79,83,94,93,4.4019728849214985,0.39617755964293483,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Andrew Novak,0.04,0.108,0.04,0.04,-0.04,0.16,0.2,79,C,86,80,84,83,97,93,4.36011505792324,0.3924103552130916,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Jason Day,0.04,0.173,0.039,0.09,-0.11,0.3,0.17,79,C,87,79,89,83,93,91,4.341697525309467,0.390752777277852,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Patrick Fishburn,0.15,0.136,0.152,0.26,0.14,-0.06,0.17,81,B,90,82,76,83,95,93,4.251350178814897,0.38262151609334066,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Corey Conners,0.25,0.241,0.248,0.39,0.32,-0.15,0.13,84,A,92,85,73,82,89,93,4.165892328366629,0.3749303095529966,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Vince Whaley,0.03,0.152,0.031,-0.0,-0.05,0.2,0.26,79,C,85,80,85,85,94,91,4.020561433249457,0.36185052899245107,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Si Woo Kim,0.31,0.372,0.31,0.34,0.42,0.35,-0.37,85,A,91,87,90,72,82,89,3.9503969741055416,0.3555357276694987,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Brian Harman,0.05,0.062,0.051,-0.02,0.07,0.13,0.04,79,B,85,81,83,80,99,94,3.9086003329319112,0.35177402996387197,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Garrick Higgo,0.07,0.329,0.069,0.13,-0.11,0.11,0.66,79,B,88,79,82,93,85,86,3.812237901208338,0.34310141110875036,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Taylor Pendrith,0.22,0.259,0.218,0.54,0.13,-0.03,0.03,83,A,95,82,77,80,88,91,3.6566639064947974,0.32909975158453175,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Harris English,0.09,0.226,0.089,0.26,-0.07,0.0,0.42,80,B,90,79,78,88,90,90,3.6541364546401356,0.32887228091761217,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Matt Wallace,0.07,0.27,0.069,-0.16,0.09,0.48,0.04,79,B,83,82,95,80,88,88,3.6487920177555564,0.3283912815980001,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Kevin Yu,0.3,0.336,0.304,0.62,0.31,-0.14,0.01,85,A,96,85,73,80,84,91,3.599345261624845,0.323941073546236,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Shane Lowry,0.36,0.392,0.363,0.08,0.76,0.04,-0.12,86,A,87,91,80,77,81,90,3.5894389063627776,0.32304950157265,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Adam Scott,0.18,0.192,0.175,0.35,0.17,0.03,-0.1,82,B,91,83,79,77,92,93,3.5034528099388282,0.3153107528944945,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Matt McCarty,0.05,0.212,0.054,0.09,-0.06,0.05,0.44,79,B,87,80,80,88,91,89,3.46758237751319,0.31208241397618713,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Ricky Castillo,0.14,0.206,0.145,0.36,0.06,0.16,-0.14,81,B,92,81,84,77,91,91,3.427214403283299,0.3084492962954969,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Mac Meissner,0.14,0.244,0.14,-0.17,0.34,0.28,-0.03,81,B,82,85,88,79,89,90,3.3601572642089614,0.30241415377880654,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Matt Kuchar,0.04,0.276,0.041,-0.26,0.1,0.26,0.37,79,C,81,82,87,87,88,88,3.2740786039194876,0.29466707435275385,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Rickie Fowler,0.1,0.144,0.104,0.28,0.04,-0.06,0.08,80,B,90,81,76,81,95,93,3.200833527548597,0.28807501747937375,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Cameron Young,0.1,0.35,0.099,0.32,-0.12,-0.03,0.64,80,B,91,79,77,92,84,86,3.182645079852448,0.28643805718672033,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
Jake Knapp,0.11,0.246,0.108,0.25,0.0,-0.09,0.46,80,B,90,80,75,88,89,89,3.10020096581603,0.27901808692344265,water_target_tpc,"Water everywhere, target golf, punishment for big misses"
