player_name,mu,sigma,form,sg_ott,sg_app,sg_arg,sg_putt,OverallRating,Tier,Power,Approach,ShortGame,Putting,Consistency,DogFactor,CF_Z,CF_SG_per_round,course_profile,course_description
David Lipsky,0.02,0.281,0.024,-0.26,0.27,0.09,-0.32,78,C,81,84,81,73,87,86,-1.9315839862819946,-0.17384255876537952,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Max Homa,-0.13,0.156,-0.134,0.0,-0.28,-0.1,0.07,75,D,85,76,75,81,94,88,-1.9627236604561613,-0.1766451294410545,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Isaiah Salinda,0.02,0.46,0.018,0.52,-0.13,-0.11,-0.61,78,C,94,78,75,67,78,81,-1.9757807076536706,-0.17782026368883036,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Chandler Phillips,-0.09,0.196,-0.092,-0.3,-0.06,0.18,-0.02,76,C,80,79,85,79,92,87,-2.0454438720910306,-0.18408994848819274,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Sahith Theegala,-0.13,0.074,-0.128,-0.16,-0.13,-0.02,-0.18,75,D,83,78,78,76,98,90,-2.0885027482378895,-0.18796524734141004,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Eric Cole,-0.01,0.331,-0.015,-0.48,0.19,0.14,0.22,77,C,77,83,83,84,85,84,-2.09609151743682,-0.1886482365693138,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Andrew Putnam,0.04,0.549,0.036,-0.69,0.29,0.46,0.44,79,C,73,85,94,88,73,79,-2.1545436698382345,-0.1939089302854411,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Henrik Norlander,0.16,0.46,0.155,-0.3,0.67,-0.21,-0.24,81,B,80,90,71,75,78,84,-2.155740350679983,-0.19401663156119847,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Zach Johnson,-0.07,0.335,-0.069,-0.37,0.01,-0.05,0.45,76,C,79,81,77,88,84,83,-2.5188924542603375,-0.22670032088343037,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Will Gordon,-0.08,0.197,-0.079,0.08,-0.07,-0.22,-0.38,76,C,87,79,71,72,92,87,-2.5841744349258295,-0.23257569914332465,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Quade Cummins,-0.15,0.26,-0.147,0.06,-0.34,-0.21,0.23,74,D,86,75,71,84,88,84,-2.815726214702445,-0.25341535932322,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Adam Svensson,0.01,0.405,0.012,-0.25,0.24,0.26,-0.58,78,C,81,84,87,68,81,83,-2.842348084373283,-0.25581132759359543,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Harry Higgs,-0.12,0.192,-0.121,0.05,-0.18,-0.37,0.0,75,D,86,78,66,79,92,87,-2.8449763785618094,-0.25604787407056284,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Ben Silverman,-0.19,0.283,-0.186,-0.03,-0.46,0.07,0.2,73,D,85,74,81,83,87,82,-2.852307670405553,-0.25670769033649976,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Beau Hossler,-0.18,0.409,-0.181,-0.29,-0.41,0.43,0.26,74,D,80,74,93,85,80,79,-3.4893296725408525,-0.3140396705286767,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Joe Highsmith,-0.22,0.125,-0.222,-0.1,-0.36,-0.12,-0.12,73,D,84,75,74,77,96,87,-3.707047136195017,-0.3336342422575515,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Paul Peterson,-0.12,0.375,-0.116,-0.57,0.01,0.13,0.3,75,D,76,81,83,85,82,81,-3.874447508016565,-0.3487002757214908,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Hayden Buckley,-0.12,0.261,-0.12,0.11,-0.13,-0.29,-0.51,75,D,87,79,69,69,88,84,-4.126056717416314,-0.3713451045674683,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Patton Kizzire,-0.14,0.412,-0.138,-0.44,-0.12,0.51,-0.26,75,D,78,79,95,74,80,80,-4.158970154528092,-0.37430731390752825,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Adam Hadwin,-0.25,0.218,-0.251,-0.15,-0.46,-0.05,0.05,72,D,83,74,77,80,91,84,-4.321454098687516,-0.38893086888187645,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
John Pak,-0.05,0.332,-0.047,-0.28,0.21,-0.02,-0.55,77,C,80,83,78,68,85,84,-4.325936645585742,-0.38933429810271675,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Cam Davis,-0.21,0.141,-0.212,-0.35,-0.2,-0.12,-0.01,73,D,79,78,74,79,95,87,-4.337763625110245,-0.39039872625992206,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Sungjae Im,-0.26,0.672,-0.26,0.31,-0.98,0.53,0.09,72,D,91,66,96,81,66,70,-4.450136086747808,-0.40051224780730266,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Karl Vilips,-0.13,0.194,-0.13,-0.28,0.04,-0.15,-0.41,75,D,80,81,73,71,92,87,-4.478236423400313,-0.40304127810602813,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Tom Hoge,-0.06,0.382,-0.057,-0.61,0.31,-0.01,-0.12,76,C,75,85,78,77,82,82,-4.725431298234108,-0.42528881684106973,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Kevin Velo,-0.2,0.231,-0.202,-0.02,-0.29,-0.09,-0.53,73,D,85,76,75,69,90,84,-4.946675167301662,-0.44520076505714956,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Taylor Montgomery,-0.16,0.676,-0.157,-0.64,-0.24,0.32,0.92,74,D,74,77,89,98,66,71,-5.1325473425678405,-0.46192926083110564,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Tim Widing,-0.25,0.171,-0.255,-0.01,-0.38,-0.36,-0.25,72,D,85,75,66,74,93,85,-5.40359422597694,-0.4863234803379246,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Matthew Riedel,-0.25,0.194,-0.246,-0.08,-0.31,-0.49,-0.09,72,D,84,76,62,77,92,84,-5.723617840479258,-0.5151256056431331,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Davis Riley,-0.29,0.389,-0.287,-0.46,-0.46,0.27,0.16,71,D,78,74,87,82,81,77,-6.078317300311763,-0.5470485570280587,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Matteo Manassero,-0.08,0.686,-0.078,-0.98,0.27,0.61,0.01,76,C,68,84,99,80,65,72,-6.614614448585597,-0.5953153003727036,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Matthieu Pavon,-0.29,0.311,-0.294,-0.01,-0.48,-0.55,0.05,71,D,85,74,60,80,86,80,-6.8145660089311235,-0.6133109408038011,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Camilo Villegas,-0.22,0.389,-0.217,-0.74,-0.02,0.04,0.08,73,D,73,80,80,81,81,79,-6.891076337841695,-0.6201968704057526,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Rafael Campos,-0.4,0.189,-0.404,-0.39,-0.53,-0.28,-0.08,68,D,79,73,69,78,92,81,-8.217455177657975,-0.7395709659892177,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Taylor Dickson,-0.42,0.222,-0.419,-0.3,-0.62,-0.08,-0.39,68,D,80,71,76,72,90,80,-8.669264320981679,-0.780233788888351,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Will Chandler,-0.46,0.416,-0.463,-0.09,-0.92,0.01,-0.24,67,D,84,67,79,74,80,73,-9.326793608223191,-0.8394114247400872,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Brian Campbell,-0.27,0.57,-0.273,-1.01,-0.03,0.13,0.23,71,D,68,80,83,84,72,72,-9.395624617723877,-0.8456062155951489,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Kaito Onishi,-0.4,0.345,-0.398,-0.72,-0.38,-0.13,0.08,68,D,73,75,74,81,84,76,-9.708153144577562,-0.8737337830119806,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Cristobal Del Solar,-0.43,0.33,-0.427,-0.66,-0.46,-0.22,0.11,68,D,74,74,71,82,85,77,-9.832898070264523,-0.884960826323807,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Mason Andersen,-0.5,0.422,-0.498,-0.46,-0.82,0.09,-0.02,66,D,77,69,81,79,80,72,-10.34808666837026,-0.9313278001533234,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Peter Malnati,-0.45,0.512,-0.449,-0.71,-0.64,0.33,0.03,67,D,73,71,90,80,75,70,-10.355662212283397,-0.9320095991055056,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Braden Thornberry,-0.53,0.58,-0.527,-0.6,-0.88,0.06,0.38,65,D,75,68,80,87,71,66,-11.689561350240371,-1.0520605215216334,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Nick Dunlap,-0.36,0.788,-0.361,-1.47,0.13,0.07,0.11,69,D,60,82,81,82,60,64,-14.408762261015756,-1.296788603491418,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Frankie Capan III,-0.62,0.734,-0.616,-1.19,-0.67,-0.03,0.49,63,D,65,71,77,89,63,60,-16.087532305689496,-1.4478779075120547,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
Ryan Palmer,-0.75,0.66,-0.75,-0.03,-1.42,-0.11,-0.87,60,D,85,60,75,62,67,60,-16.88841107393587,-1.5199569966542283,bomber_friendly_modern,"Long, semi-wide, modern bomber track"
