player_name,mu,sigma,form,sg_ott,sg_app,sg_arg,sg_putt,OverallRating,Tier,Power,Approach,ShortGame,Putting,Consistency,DogFactor,CF_Z,CF_SG_per_round,course_profile,course_description
Aldrich Potgieter,0.07,0.403,0.066,0.57,-0.14,-0.37,0.12,79,B,95,78,66,82,81,84,-1.3147942625499383,-0.11833148362949444,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Hayden Springer,-0.06,0.294,-0.056,0.2,-0.28,-0.16,0.34,76,C,89,76,73,86,87,85,-1.4482900134652654,-0.13034610121187387,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Antoine Rozner,0.15,0.373,0.148,0.06,0.46,-0.32,-0.32,81,B,87,87,68,73,82,86,-1.4686929539352689,-0.1321823658541742,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Brandt Snedeker,-0.04,0.348,-0.043,-0.31,-0.03,0.05,0.53,77,C,80,80,80,90,84,84,-1.5118429288424269,-0.1360658635958184,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Min Woo Lee,-0.12,0.331,-0.123,0.01,-0.43,0.35,0.16,75,D,86,74,90,83,85,83,-1.5350002928378348,-0.13815002635540513,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Chandler Phillips,-0.09,0.196,-0.092,-0.3,-0.06,0.18,-0.02,76,C,80,79,85,79,92,87,-1.5742728228779561,-0.14168455405901603,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Nico Echavarria,0.04,0.417,0.038,-0.06,0.08,-0.32,0.67,79,C,84,82,68,93,80,83,-1.5874343309531866,-0.1428690897857868,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Sahith Theegala,-0.13,0.074,-0.128,-0.16,-0.13,-0.02,-0.18,75,D,83,78,78,76,98,90,-1.69554743076257,-0.15259926876863128,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
David Lipsky,0.02,0.281,0.024,-0.26,0.27,0.09,-0.32,78,C,81,84,81,73,87,86,-1.7250164452548056,-0.1552514800729325,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Thriston Lawrence,-0.02,0.225,-0.024,0.23,-0.1,-0.12,-0.31,77,C,89,79,74,73,90,87,-1.7418301352595993,-0.15676471217336393,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Eric Cole,-0.01,0.331,-0.015,-0.48,0.19,0.14,0.22,77,C,77,83,83,84,85,84,-1.7462489369742333,-0.157162404327681,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Justin Lower,-0.09,0.096,-0.091,-0.1,-0.03,-0.26,-0.08,76,C,84,80,70,78,97,90,-1.8164626289516053,-0.16348163660564446,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Andrew Putnam,0.04,0.549,0.036,-0.69,0.29,0.46,0.44,79,C,73,85,94,88,73,79,-1.843239806135982,-0.16589158255223838,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Rikuya Hoshino,-0.14,0.133,-0.137,-0.02,-0.28,-0.02,-0.0,75,D,85,76,78,79,95,88,-1.8658725945238595,-0.16792853350714734,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Max Homa,-0.13,0.156,-0.134,0.0,-0.28,-0.1,0.07,75,D,85,76,75,81,94,88,-2.156236565533776,-0.19406129089803983,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Byeong Hun An,-0.04,0.384,-0.04,0.39,-0.32,0.18,-0.4,77,C,92,76,84,71,82,83,-2.2099603677638457,-0.1988964330987461,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Trevor Cone,-0.04,0.263,-0.039,0.28,-0.15,-0.13,-0.35,77,C,90,78,74,72,88,86,-2.46153369846788,-0.2215380328621092,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Henrik Norlander,0.16,0.46,0.155,-0.3,0.67,-0.21,-0.24,81,B,80,90,71,75,78,84,-2.489962727124305,-0.22409664544118743,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Niklas Norgaard,0.05,0.473,0.053,0.63,-0.18,-0.48,0.16,79,B,96,78,62,83,77,82,-2.5392498518008138,-0.22853248666207324,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Alejandro Tosti,-0.0,0.409,-0.0,0.35,-0.16,0.17,-0.58,78,C,91,78,84,68,80,82,-2.689146739607268,-0.2420232065646541,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Zach Johnson,-0.07,0.335,-0.069,-0.37,0.01,-0.05,0.45,76,C,79,81,77,88,84,83,-2.747219150045403,-0.24724972350408628,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Adam Svensson,0.01,0.405,0.012,-0.25,0.24,0.26,-0.58,78,C,81,84,87,68,81,83,-3.020302919592756,-0.27182726276334807,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Will Gordon,-0.08,0.197,-0.079,0.08,-0.07,-0.22,-0.38,76,C,87,79,71,72,92,87,-3.2005109837418892,-0.28804598853677005,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Luke List,-0.09,0.315,-0.092,0.37,-0.37,-0.14,-0.16,76,C,92,75,74,76,85,84,-3.211738457404517,-0.2890564611664065,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Thomas Rosenmueller,0.17,0.515,0.17,0.35,0.41,-0.38,-0.61,82,B,91,86,65,67,75,83,-3.3078431725976385,-0.29770588553378746,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Harry Higgs,-0.12,0.192,-0.121,0.05,-0.18,-0.37,0.0,75,D,86,78,66,79,92,87,-3.614539916010068,-0.3253085924409061,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Ben Silverman,-0.19,0.283,-0.186,-0.03,-0.46,0.07,0.2,73,D,85,74,81,83,87,82,-3.677509029092934,-0.33097581261836406,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Quade Cummins,-0.15,0.26,-0.147,0.06,-0.34,-0.21,0.23,74,D,86,75,71,84,88,84,-3.8418409258507458,-0.3457656833265671,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Isaiah Salinda,0.02,0.46,0.018,0.52,-0.13,-0.11,-0.61,78,C,94,78,75,67,78,81,-3.900750345870269,-0.3510675311283242,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Paul Peterson,-0.12,0.375,-0.116,-0.57,0.01,0.13,0.3,75,D,76,81,83,85,82,81,-4.068769799974684,-0.3661892819977216,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Beau Hossler,-0.18,0.409,-0.181,-0.29,-0.41,0.43,0.26,74,D,80,74,93,85,80,79,-4.082848643911787,-0.3674563779520608,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Joe Highsmith,-0.22,0.125,-0.222,-0.1,-0.36,-0.12,-0.12,73,D,84,75,74,77,96,87,-4.121334203028136,-0.3709200782725322,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Patton Kizzire,-0.14,0.412,-0.138,-0.44,-0.12,0.51,-0.26,75,D,78,79,95,74,80,80,-4.4034554463013595,-0.39631099016712235,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Cam Davis,-0.21,0.141,-0.212,-0.35,-0.2,-0.12,-0.01,73,D,79,78,74,79,95,87,-4.403977015207088,-0.39635793136863795,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Karl Vilips,-0.13,0.194,-0.13,-0.28,0.04,-0.15,-0.41,75,D,80,81,73,71,92,87,-4.7145934777869085,-0.42431341300082176,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
John Pak,-0.05,0.332,-0.047,-0.28,0.21,-0.02,-0.55,77,C,80,83,78,68,85,84,-4.775463229136265,-0.4297916906222638,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Tom Hoge,-0.06,0.382,-0.057,-0.61,0.31,-0.01,-0.12,76,C,75,85,78,77,82,82,-4.956840333464617,-0.44611563001181553,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Adam Hadwin,-0.25,0.218,-0.251,-0.15,-0.46,-0.05,0.05,72,D,83,74,77,80,91,84,-5.069276204605025,-0.4562348584144522,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Hayden Buckley,-0.12,0.261,-0.12,0.11,-0.13,-0.29,-0.51,75,D,87,79,69,69,88,84,-5.411754405662538,-0.48705789650962844,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Kevin Velo,-0.2,0.231,-0.202,-0.02,-0.29,-0.09,-0.53,73,D,85,76,75,69,90,84,-6.00908866634986,-0.5408179799714874,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Taylor Montgomery,-0.16,0.676,-0.157,-0.64,-0.24,0.32,0.92,74,D,74,77,89,98,66,71,-6.5065146781846215,-0.5855863210366159,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Tim Widing,-0.25,0.171,-0.255,-0.01,-0.38,-0.36,-0.25,72,D,85,75,66,74,93,85,-6.676283896790547,-0.6008655507111492,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Matthew Riedel,-0.25,0.194,-0.246,-0.08,-0.31,-0.49,-0.09,72,D,84,76,62,77,92,84,-7.148919707301037,-0.6434027736570933,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Davis Riley,-0.29,0.389,-0.287,-0.46,-0.46,0.27,0.16,71,D,78,74,87,82,81,77,-7.155076199710123,-0.6439568579739111,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Matteo Manassero,-0.08,0.686,-0.078,-0.98,0.27,0.61,0.01,76,C,68,84,99,80,65,72,-7.206618945288312,-0.6485957050759481,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Sungjae Im,-0.26,0.672,-0.26,0.31,-0.98,0.53,0.09,72,D,91,66,96,81,66,70,-7.31571867411295,-0.6584146806701655,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
