player_name,mu,sigma,form,sg_ott,sg_app,sg_arg,sg_putt,OverallRating,Tier,Power,Approach,ShortGame,Putting,Consistency,DogFactor,CF_Z,CF_SG_per_round,course_profile,course_description
Henrik Norlander,0.16,0.46,0.155,-0.3,0.67,-0.21,-0.24,81,B,80,90,71,75,78,84,-3.742797581599632,-0.3742797581599632,augusta_masters,Augusta-style: second shot + wild greens + short game
Byeong Hun An,-0.04,0.384,-0.04,0.39,-0.32,0.18,-0.4,77,C,92,76,84,71,82,83,-4.083590057121205,-0.40835900571212047,augusta_masters,Augusta-style: second shot + wild greens + short game
Thriston Lawrence,-0.02,0.225,-0.024,0.23,-0.1,-0.12,-0.31,77,C,89,79,74,73,90,87,-4.109988918097909,-0.41099889180979093,augusta_masters,Augusta-style: second shot + wild greens + short game
Aldrich Potgieter,0.07,0.403,0.066,0.57,-0.14,-0.37,0.12,79,B,95,78,66,82,81,84,-4.135708989497912,-0.41357089894979127,augusta_masters,Augusta-style: second shot + wild greens + short game
Antoine Rozner,0.15,0.373,0.148,0.06,0.46,-0.32,-0.32,81,B,87,87,68,73,82,86,-4.2367146084644745,-0.42367146084644747,augusta_masters,Augusta-style: second shot + wild greens + short game
Tom Hoge,-0.06,0.382,-0.057,-0.61,0.31,-0.01,-0.12,76,C,75,85,78,77,82,82,-4.559898605248543,-0.45598986052485435,augusta_masters,Augusta-style: second shot + wild greens + short game
Quade Cummins,-0.15,0.26,-0.147,0.06,-0.34,-0.21,0.23,74,D,86,75,71,84,88,84,-4.712254887639123,-0.4712254887639123,augusta_masters,Augusta-style: second shot + wild greens + short game
Cam Davis,-0.21,0.141,-0.212,-0.35,-0.2,-0.12,-0.01,73,D,79,78,74,79,95,87,-4.715390914756085,-0.4715390914756086,augusta_masters,Augusta-style: second shot + wild greens + short game
Alejandro Tosti,-0.0,0.409,-0.0,0.35,-0.16,0.17,-0.58,78,C,91,78,84,68,80,82,-5.042380336597548,-0.5042380336597548,augusta_masters,Augusta-style: second shot + wild greens + short game
Trevor Cone,-0.04,0.263,-0.039,0.28,-0.15,-0.13,-0.35,77,C,90,78,74,72,88,86,-5.206643830124871,-0.5206643830124871,augusta_masters,Augusta-style: second shot + wild greens + short game
Joe Highsmith,-0.22,0.125,-0.222,-0.1,-0.36,-0.12,-0.12,73,D,84,75,74,77,96,87,-5.386330593810445,-0.5386330593810446,augusta_masters,Augusta-style: second shot + wild greens + short game
Davis Riley,-0.29,0.389,-0.287,-0.46,-0.46,0.27,0.16,71,D,78,74,87,82,81,77,-5.455891555311812,-0.5455891555311813,augusta_masters,Augusta-style: second shot + wild greens + short game
Adam Hadwin,-0.25,0.218,-0.251,-0.15,-0.46,-0.05,0.05,72,D,83,74,77,80,91,84,-5.482175906789003,-0.5482175906789003,augusta_masters,Augusta-style: second shot + wild greens + short game
Luke List,-0.09,0.315,-0.092,0.37,-0.37,-0.14,-0.16,76,C,92,75,74,76,85,84,-5.708550412827471,-0.5708550412827471,augusta_masters,Augusta-style: second shot + wild greens + short game
Harry Higgs,-0.12,0.192,-0.121,0.05,-0.18,-0.37,0.0,75,D,86,78,66,79,92,87,-5.844410134908076,-0.5844410134908076,augusta_masters,Augusta-style: second shot + wild greens + short game
Will Gordon,-0.08,0.197,-0.079,0.08,-0.07,-0.22,-0.38,76,C,87,79,71,72,92,87,-5.9907961121401545,-0.5990796112140154,augusta_masters,Augusta-style: second shot + wild greens + short game
Niklas Norgaard,0.05,0.473,0.053,0.63,-0.18,-0.48,0.16,79,B,96,78,62,83,77,82,-6.0121581875710515,-0.6012158187571052,augusta_masters,Augusta-style: second shot + wild greens + short game
Rico Hoey,0.4,0.779,0.4,0.68,0.67,-0.04,-0.97,87,S,97,90,77,60,60,79,-6.034198081922797,-0.6034198081922798,augusta_masters,Augusta-style: second shot + wild greens + short game
Camilo Villegas,-0.22,0.389,-0.217,-0.74,-0.02,0.04,0.08,73,D,73,80,80,81,81,79,-6.3645699237244155,-0.6364569923724416,augusta_masters,Augusta-style: second shot + wild greens + short game
John Pak,-0.05,0.332,-0.047,-0.28,0.21,-0.02,-0.55,77,C,80,83,78,68,85,84,-6.528070602805139,-0.6528070602805139,augusta_masters,Augusta-style: second shot + wild greens + short game
Karl Vilips,-0.13,0.194,-0.13,-0.28,0.04,-0.15,-0.41,75,D,80,81,73,71,92,87,-6.598721857020665,-0.6598721857020666,augusta_masters,Augusta-style: second shot + wild greens + short game
Sungjae Im,-0.26,0.672,-0.26,0.31,-0.98,0.53,0.09,72,D,91,66,96,81,66,70,-6.6107852819378685,-0.6610785281937869,augusta_masters,Augusta-style: second shot + wild greens + short game
Isaiah Salinda,0.02,0.46,0.018,0.52,-0.13,-0.11,-0.61,78,C,94,78,75,67,78,81,-8.113484473634369,-0.8113484473634369,augusta_masters,Augusta-style: second shot + wild greens + short game
Thomas Rosenmueller,0.17,0.515,0.17,0.35,0.41,-0.38,-0.61,82,B,91,86,65,67,75,83,-8.216294918216644,-0.8216294918216644,augusta_masters,Augusta-style: second shot + wild greens + short game
Brian Campbell,-0.27,0.57,-0.273,-1.01,-0.03,0.13,0.23,71,D,68,80,83,84,72,72,-8.397361153844928,-0.8397361153844929,augusta_masters,Augusta-style: second shot + wild greens + short game
Kevin Velo,-0.2,0.231,-0.202,-0.02,-0.29,-0.09,-0.53,73,D,85,76,75,69,90,84,-8.831715995271658,-0.8831715995271658,augusta_masters,Augusta-style: second shot + wild greens + short game
Hayden Buckley,-0.12,0.261,-0.12,0.11,-0.13,-0.29,-0.51,75,D,87,79,69,69,88,84,-9.246502551777017,-0.9246502551777017,augusta_masters,Augusta-style: second shot + wild greens + short game
Tim Widing,-0.25,0.171,-0.255,-0.01,-0.38,-0.36,-0.25,72,D,85,75,66,74,93,85,-9.90656104228077,-0.9906561042280772,augusta_masters,Augusta-style: second shot + wild greens + short game
Matthew Riedel,-0.25,0.194,-0.246,-0.08,-0.31,-0.49,-0.09,72,D,84,76,62,77,92,84,-10.31956676174412,-1.0319566761744121,augusta_masters,Augusta-style: second shot + wild greens + short game
Peter Malnati,-0.45,0.512,-0.449,-0.71,-0.64,0.33,0.03,67,D,73,71,90,80,75,70,-10.72329409734446,-1.072329409734446,augusta_masters,Augusta-style: second shot + wild greens + short game
Kaito Onishi,-0.4,0.345,-0.398,-0.72,-0.38,-0.13,0.08,68,D,73,75,74,81,84,76,-11.300515185900277,-1.1300515185900277,augusta_masters,Augusta-style: second shot + wild greens + short game
Rafael Campos,-0.4,0.189,-0.404,-0.39,-0.53,-0.28,-0.08,68,D,79,73,69,78,92,81,-11.43045538515915,-1.143045538515915,augusta_masters,Augusta-style: second shot + wild greens + short game
Cristobal Del Solar,-0.43,0.33,-0.427,-0.66,-0.46,-0.22,0.11,68,D,74,74,71,82,85,77,-11.98174500906812,-1.198174500906812,augusta_masters,Augusta-style: second shot + wild greens + short game
Taylor Dickson,-0.42,0.222,-0.419,-0.3,-0.62,-0.08,-0.39,68,D,80,71,76,72,90,80,-12.394986256711608,-1.2394986256711609,augusta_masters,Augusta-style: second shot + wild greens + short game
Matthieu Pavon,-0.29,0.311,-0.294,-0.01,-0.48,-0.55,0.05,71,D,85,74,60,80,86,80,-12.476248101583808,-1.247624810158381,augusta_masters,Augusta-style: second shot + wild greens + short game
Mason Andersen,-0.5,0.422,-0.498,-0.46,-0.82,0.09,-0.02,66,D,77,69,81,79,80,72,-12.97612931308873,-1.2976129313088731,augusta_masters,Augusta-style: second shot + wild greens + short game
Braden Thornberry,-0.53,0.58,-0.527,-0.6,-0.88,0.06,0.38,65,D,75,68,80,87,71,66,-13.923094832811023,-1.3923094832811023,augusta_masters,Augusta-style: second shot + wild greens + short game
Will Chandler,-0.46,0.416,-0.463,-0.09,-0.92,0.01,-0.24,67,D,84,67,79,74,80,73,-14.336616378009179,-1.433661637800918,augusta_masters,Augusta-style: second shot + wild greens + short game
Nick Dunlap,-0.36,0.788,-0.361,-1.47,0.13,0.07,0.11,69,D,60,82,81,82,60,64,-14.684746731930616,-1.4684746731930618,augusta_masters,Augusta-style: second shot + wild greens + short game
Frankie Capan III,-0.62,0.734,-0.616,-1.19,-0.67,-0.03,0.49,63,D,65,71,77,89,63,60,-18.048040670206124,-1.8048040670206125,augusta_masters,Augusta-style: second shot + wild greens + short game
Ryan Palmer,-0.75,0.66,-0.75,-0.03,-1.42,-0.11,-0.87,60,D,85,60,75,62,67,60,-28.73149139440411,-2.873149139440411,augusta_masters,Augusta-style: second shot + wild greens + short game
