player_name,mu,sigma,form,sg_ott,sg_app,sg_arg,sg_putt,OverallRating,Tier,Power,Approach,ShortGame,Putting,Consistency,DogFactor,CF_Z,CF_SG_per_round,course_profile,course_description
Ben Kohles,0.29,0.489,0.288,0.16,0.66,-0.02,-0.53,85,A,88,90,78,69,76,86,-1.97262512782838,-0.17753626150455418,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Matteo Manassero,-0.08,0.686,-0.078,-0.98,0.27,0.61,0.01,76,C,68,84,99,80,65,72,-2.065305489224572,-0.18587749403021148,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Sahith Theegala,-0.13,0.074,-0.128,-0.16,-0.13,-0.02,-0.18,75,D,83,78,78,76,98,90,-2.097343567959556,-0.18876092111636,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
David Lipsky,0.02,0.281,0.024,-0.26,0.27,0.09,-0.32,78,C,81,84,81,73,87,86,-2.154599201256312,-0.1939139281130681,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Ben Silverman,-0.19,0.283,-0.186,-0.03,-0.46,0.07,0.2,73,D,85,74,81,83,87,82,-2.2481730247993688,-0.20233557223194318,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Nick Hardy,0.03,0.184,0.025,0.13,0.09,-0.24,-0.17,78,C,88,82,70,76,92,89,-2.3245737168763703,-0.2092116345188733,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Luke Clanton,0.14,0.308,0.141,0.31,0.24,-0.24,-0.27,81,B,91,84,70,74,86,88,-2.4475913446545388,-0.2202832210189085,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Justin Lower,-0.09,0.096,-0.091,-0.1,-0.03,-0.26,-0.08,76,C,84,80,70,78,97,90,-2.5372707574517848,-0.22835436817066063,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Austin Eckroat,0.11,0.299,0.113,0.21,0.25,-0.4,-0.05,80,B,89,84,65,78,86,87,-2.5881968873679257,-0.23293771986311332,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Patton Kizzire,-0.14,0.412,-0.138,-0.44,-0.12,0.51,-0.26,75,D,78,79,95,74,80,80,-2.6918917924594847,-0.24227026132135362,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Carson Young,0.02,0.216,0.024,0.17,0.07,-0.32,-0.12,78,C,88,81,68,77,91,89,-2.8288429389223815,-0.2545958645030143,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Henrik Norlander,0.16,0.46,0.155,-0.3,0.67,-0.21,-0.24,81,B,80,90,71,75,78,84,-3.0184961198796585,-0.27166465078916924,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Aldrich Potgieter,0.07,0.403,0.066,0.57,-0.14,-0.37,0.12,79,B,95,78,66,82,81,84,-3.0470689169255434,-0.2742362025232989,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Quade Cummins,-0.15,0.26,-0.147,0.06,-0.34,-0.21,0.23,74,D,86,75,71,84,88,84,-3.166008490530875,-0.28494076414777875,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Erik van Rooyen,0.02,0.248,0.019,0.19,0.02,-0.03,-0.4,78,C,89,81,78,71,89,87,-3.192905930644508,-0.2873615337580057,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Tom Hoge,-0.06,0.382,-0.057,-0.61,0.31,-0.01,-0.12,76,C,75,85,78,77,82,82,-3.456657699783067,-0.311099192980476,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Cam Davis,-0.21,0.141,-0.212,-0.35,-0.2,-0.12,-0.01,73,D,79,78,74,79,95,87,-3.539818781154212,-0.31858369030387906,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Antoine Rozner,0.15,0.373,0.148,0.06,0.46,-0.32,-0.32,81,B,87,87,68,73,82,86,-3.7766779522279874,-0.33990101570051884,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Davis Riley,-0.29,0.389,-0.287,-0.46,-0.46,0.27,0.16,71,D,78,74,87,82,81,77,-3.9356644733533623,-0.35420980260180257,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Adam Svensson,0.01,0.405,0.012,-0.25,0.24,0.26,-0.58,78,C,81,84,87,68,81,83,-3.939154749589876,-0.35452392746308886,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Thriston Lawrence,-0.02,0.225,-0.024,0.23,-0.1,-0.12,-0.31,77,C,89,79,74,73,90,87,-3.9413840363948385,-0.3547245632755355,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Adam Hadwin,-0.25,0.218,-0.251,-0.15,-0.46,-0.05,0.05,72,D,83,74,77,80,91,84,-4.1895347041025754,-0.3770581233692318,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Byeong Hun An,-0.04,0.384,-0.04,0.39,-0.32,0.18,-0.4,77,C,92,76,84,71,82,83,-4.358341641082827,-0.39225074769745444,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Niklas Norgaard,0.05,0.473,0.053,0.63,-0.18,-0.48,0.16,79,B,96,78,62,83,77,82,-4.361778027875722,-0.392560022508815,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Joe Highsmith,-0.22,0.125,-0.222,-0.1,-0.36,-0.12,-0.12,73,D,84,75,74,77,96,87,-4.444862500544412,-0.40003762504899704,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Camilo Villegas,-0.22,0.389,-0.217,-0.74,-0.02,0.04,0.08,73,D,73,80,80,81,81,79,-4.450629141943204,-0.40055662277488835,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Doug Ghim,0.27,0.587,0.268,0.3,0.53,0.14,-0.81,84,A,91,88,83,63,71,82,-4.453403605673703,-0.40080632451063325,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Harry Higgs,-0.12,0.192,-0.121,0.05,-0.18,-0.37,0.0,75,D,86,78,66,79,92,87,-4.455336570455231,-0.40098029134097074,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Joseph Bramlett,0.19,0.58,0.187,0.31,0.28,0.35,-0.84,82,B,91,84,90,62,71,81,-4.716296504288028,-0.4244666853859225,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Trevor Cone,-0.04,0.263,-0.039,0.28,-0.15,-0.13,-0.35,77,C,90,78,74,72,88,86,-4.908418860888249,-0.44175769747994237,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Luke List,-0.09,0.315,-0.092,0.37,-0.37,-0.14,-0.16,76,C,92,75,74,76,85,84,-4.958163236926801,-0.44623469132341204,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Alejandro Tosti,-0.0,0.409,-0.0,0.35,-0.16,0.17,-0.58,78,C,91,78,84,68,80,82,-5.376474318099797,-0.4838826886289817,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Will Gordon,-0.08,0.197,-0.079,0.08,-0.07,-0.22,-0.38,76,C,87,79,71,72,92,87,-5.417186592230689,-0.487546793300762,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Sungjae Im,-0.26,0.672,-0.26,0.31,-0.98,0.53,0.09,72,D,91,66,96,81,66,70,-5.4626757987273775,-0.491640821885464,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Brian Campbell,-0.27,0.57,-0.273,-1.01,-0.03,0.13,0.23,71,D,68,80,83,84,72,72,-5.58066544966937,-0.5022598904702433,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Karl Vilips,-0.13,0.194,-0.13,-0.28,0.04,-0.15,-0.41,75,D,80,81,73,71,92,87,-5.799045306400325,-0.5219140775760293,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
John Pak,-0.05,0.332,-0.047,-0.28,0.21,-0.02,-0.55,77,C,80,83,78,68,85,84,-6.06392664524984,-0.5457533980724856,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Rico Hoey,0.4,0.779,0.4,0.68,0.67,-0.04,-0.97,87,S,97,90,77,60,60,79,-6.826358227243611,-0.614372240451925,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Thomas Rosenmueller,0.17,0.515,0.17,0.35,0.41,-0.38,-0.61,82,B,91,86,65,67,75,83,-7.531784136764087,-0.6778605723087678,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Isaiah Salinda,0.02,0.46,0.018,0.52,-0.13,-0.11,-0.61,78,C,94,78,75,67,78,81,-7.766414127058171,-0.6989772714352354,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Kevin Velo,-0.2,0.231,-0.202,-0.02,-0.29,-0.09,-0.53,73,D,85,76,75,69,90,84,-7.963201818855662,-0.7166881636970096,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Matthew Riedel,-0.25,0.194,-0.246,-0.08,-0.31,-0.49,-0.09,72,D,84,76,62,77,92,84,-8.018681527612863,-0.7216813374851576,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Tim Widing,-0.25,0.171,-0.255,-0.01,-0.38,-0.36,-0.25,72,D,85,75,66,74,93,85,-8.130793448599903,-0.7317714103739912,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Peter Malnati,-0.45,0.512,-0.449,-0.71,-0.64,0.33,0.03,67,D,73,71,90,80,75,70,-8.14130483385324,-0.7327174350467917,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Hayden Buckley,-0.12,0.261,-0.12,0.11,-0.13,-0.29,-0.51,75,D,87,79,69,69,88,84,-8.184840483116522,-0.7366356434804869,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Kaito Onishi,-0.4,0.345,-0.398,-0.72,-0.38,-0.13,0.08,68,D,73,75,74,81,84,76,-8.243867177054248,-0.7419480459348823,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Cristobal Del Solar,-0.43,0.33,-0.427,-0.66,-0.46,-0.22,0.11,68,D,74,74,71,82,85,77,-8.681610972957799,-0.7813449875662019,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Rafael Campos,-0.4,0.189,-0.404,-0.39,-0.53,-0.28,-0.08,68,D,79,73,69,78,92,81,-8.81055878473143,-0.7929502906258287,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Matthieu Pavon,-0.29,0.311,-0.294,-0.01,-0.48,-0.55,0.05,71,D,85,74,60,80,86,80,-9.378176393544447,-0.8440358754190002,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Braden Thornberry,-0.53,0.58,-0.527,-0.6,-0.88,0.06,0.38,65,D,75,68,80,87,71,66,-9.817474933395198,-0.8835727440055678,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Mason Andersen,-0.5,0.422,-0.498,-0.46,-0.82,0.09,-0.02,66,D,77,69,81,79,80,72,-10.01963009722514,-0.9017667087502625,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
